1359590428000000,15,0,015A1001,2013-01-30,2568,RD,0,-6.237948,53.345940,-34,15010,33414,7216,0
1359590428000000,83,0,00830001,2013-01-30,5698,HN,0,-6.309450,53.314049,-372,83011,40024,2492,1
1359590432000000,56,0,056A0001,2013-01-30,1845,RD,0,-6.367161,53.306389,-664,56002,33248,2738,1
1359590432000000,41,0,041C0001,2013-01-30,126,SL,0,-6.229986,53.451839,-649,41001,33637,3710,0
1359590432000000,102,0,01021001,2013-01-30,429,HN,0,-6.116737,53.391804,-380,102001,40028,953,0
1359590432000000,83,0,00831003,2013-01-30,5649,HN,0,-6.266683,53.378933,-313,83006,40018,319,1
1359590432000000,46,0,046A0001,2013-01-30,6754,D1,0,-6.232000,53.317200,1820,46011,33642,760,0
1359590432000000,66,0,00660001,2013-01-30,2444,PO,0,-6.472432,53.358223,10,66017,33554,7187,0
1359590432000000,83,0,083A0001,2013-01-30,5687,HN,0,-6.285517,53.408333,0,83010,38072,2492,1
1359590432000000,40,0,null,2013-01-30,5196,HN,0,-6.268857,53.409359,0,40109,33059,7474,0
1359590432000000,140,0,null,2013-01-30,6258,HN,0,-6.264104,53.313873,0,140010,33379,895,0
1359590432000000,40,0,null,2013-01-30,5184,HN,0,-6.278570,53.416790,0,40106,33167,270,0
1359590432000000,46,0,046A1001,2013-01-30,6663,D1,0,-6.230933,53.317348,-817,46018,33540,804,0
1359590432000000,25,0,025A0001,2013-01-30,2866,CD,0,-6.436768,53.347801,-133,25007,33409,4610,0
1359590432000000,27,0,00270001,2013-01-30,4182,RD,0,-6.367897,53.289104,-474,27014,33104,4436,0
1359590432000000,15,0,null,2013-01-30,2765,RD,0,-6.321659,53.271912,0,15029,33017,6280,0
1359590432000000,44,0,00440001,2013-01-30,4233,D1,0,-6.198016,53.241566,-365,44001,33321,3477,0
1359590432000000,451,0,045A1001,2013-01-30,5763,D1,0,-6.203500,53.296768,-413,451002,33329,3070,0
1359590432000000,747,0,07470001,2013-01-30,3493,SL,0,-6.249400,53.376682,-601,747006,40043,7406,0
1359590432000000,25,0,00251001,2013-01-30,687,CD,0,-6.260251,53.347279,132,25010,33298,315,0
1359590432000000,54,0,054A0001,2013-01-30,2788,D1,0,-6.357261,53.288147,-215,54002,33390,2556,0
1359590432000000,46,0,046A0001,2013-01-30,6675,D2,0,-6.169891,53.275703,-154,46019,36016,2018,0
1359590432000000,83,0,null,2013-01-30,5270,HN,0,-6.278167,53.416668,0,83008,40032,2492,0
1359590432000000,140,0,null,2013-01-30,6228,HN,0,-6.266963,53.371498,-13,140013,33548,274,0
1359590432000000,29,0,029A0001,2013-01-30,5846,CF,0,-6.127724,53.399147,-256,29003,43062,927,0
1359590432000000,25,0,025B0001,2013-01-30,670,CD,0,-6.458526,53.337502,52,25015,33607,7128,0
1359590432000000,59,0,00590001,2013-01-30,983,D1,0,-6.230717,53.317749,-117,59002,33328,3253,0
1359590432000000,7,0,00071003,2013-01-30,6071,D1,0,-6.245533,53.339333,-669,7007,43008,492,0
1359590432000000,9,0,00090001,2013-01-30,3673,PO,0,-6.332012,53.312702,20,9007,33193,2454,1
1359590432000000,25,0,null,2013-01-30,489,CD,0,-6.297050,53.347965,0,25013,33227,4616,0
1359590432000000,238,0,02390002,2013-01-30,1638,HN,0,-6.395745,53.353142,101,238002,33182,4411,0
1359590432000000,15,0,015A0001,2013-01-30,2580,RD,0,-6.287734,53.319916,-231,15009,33486,1081,0
1359590432000000,27,0,077A0001,2013-01-30,4136,RD,0,-6.359450,53.306034,-232,27017,33473,4930,0
1359590432000000,7,0,00071003,2013-01-30,6028,D1,0,-6.258600,53.345200,-612,7019,43004,8,1
1359590434000000,42,0,00420001,2013-01-30,7133,CF,0,-6.154959,53.450535,-498,42014,38084,3585,1
1359590434000000,38,0,00700001,2013-01-30,1314,PO,0,-6.468345,53.417065,-447,38014,33435,3331,0
1359590434000000,42,0,null,2013-01-30,6548,CF,0,-6.159912,53.377438,0,42008,38012,3616,0
1359590434000000,40,0,00400001,2013-01-30,5500,CD,0,-6.396440,53.347889,761,40010,33351,2675,0
1359590434000000,25,0,00250001,2013-01-30,703,CD,0,-6.448333,53.356533,-193,25014,33604,3890,1
1359590434000000,38,0,00381003,2013-01-30,1167,PO,0,-6.266490,53.352245,-83,38003,33570,819,0
1359590434000000,37,0,00371002,2013-01-30,1882,PO,0,-6.261450,53.352333,-252,37003,33582,313,1
1359590434000000,39,0,039A0001,2013-01-30,3151,PO,0,-6.438188,53.391956,-520,39008,33576,7161,1
1359590434000000,33,0,00331005,2013-01-30,266,SL,0,-6.107444,53.580612,-1,33011,33424,3818,0
1359590434000000,171,0,017A0005,2013-01-30,5265,HN,0,-6.224481,53.397820,-195,171003,40031,993,0
